Everglades_011-Esrc33F_SRC;Everglades;Esrc33F;SRC;4.37037037037037;0.687702314184323;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;5;5;4;5;4;4;4;4;5;4;3;4;4;3;4;5;5;5;4;5;4;3;5;5;5;5
Everglades_012-Esrc33U_0512K;Everglades;Esrc33U;0512K;2.07692307692308;0.688364840652218;26;"SRC taken from ""Everglades"", RSRC Unique = water makes sine waves";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;2;3;2;2;2;2;1;3;1;2;2;3;2;;3;1;3;1;2;2;3;2;2;3;1;2
Everglades_013-Esrc33G_0951K;Everglades;Esrc33G;0951K;2.11538461538462;0.816182483366218;26;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;3;;3;2;2;2;1;3;3;1;2;2;1;1;2;3;1;2;3;3;4;1;2;2;2
Everglades_014-Esrc33G_SRC;Everglades;Esrc33G;SRC;3.07407407407407;0.957798996334261;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;2;4;1;2;3;3;3;3;4;4;1;3;4;2;3;3;4;4;3;2;4;4;5;3;3;3
Everglades_015-Esrc33K_SRC;Everglades;Esrc33K;SRC;4.33333333333333;0.784464540552736;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;4;4;4;5;5;4;3;3;4;5;5;2;4;4;5;4;5;5;5;5;4;5;5
Everglades_016-Esrc33U_SRC;Everglades;Esrc33U;SRC;3.34615384615385;0.689481410470663;26;"SRC taken from ""Everglades"", RSRC Unique = sunset over the Everglades";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;3;4;3;3;4;4;3;4;2;4;4;2;3;4;;3;3;3;4;4;4;3;2;3
Everglades_017-Esrc33H_1256K;Everglades;Esrc33H;1256K;2.77777777777778;0.847318545736323;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;4;3;3;4;2;3;1;2;3;3;2;2;4;2;4;3;3;2;2;4;4;3;2;3;2;2
Everglades_018-Esrc33H_0951K;Everglades;Esrc33H;0951K;2.14814814814815;0.769800358919501;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;3;3;2;2;2;1;2;2;3;1;2;1;1;2;2;3;1;2;2;4;3;2;3;2;2
Everglades_019-Esrc33U_SRC;Everglades;Esrc33U;SRC;3.37037037037037;1.18152926159761;27;"SRC taken from ""Everglades"", RSRC Unique = sparkling waves";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;3;4;3;3;5;5;4;5;1;2;3;1;3;3;4;4;2;3;4;4;5;3;1;4
Everglades_020-Esrc33K_0951K;Everglades;Esrc33K;0951K;2.37037037037037;0.838870492807861;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;1;2;3;1;2;2;2;2;2;2;2;2;2;3;2;4;3;3;1;2;3;4;3;2;4;2;3
Everglades_021-Esrc33I_0951K;Everglades;Esrc33I;0951K;2.7037037037037;0.823445613299797;27;"SRC taken from ""Everglades"", RSRC I = close shot with moving water";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;3;3;4;3;3;2;2;2;3;1;2;4;1;3;3;4;3;3;3;4;2;3;3;2;2
Everglades_022-Esrc33J_0512K;Everglades;Esrc33J;0512K;2.59259259259259;0.747264717757073;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;3;3;3;2;2;2;3;2;2;1;3;3;2;2;2;3;4;2;4;3;3;4;2;3;2
Everglades_023-Esrc33J_SRC;Everglades;Esrc33J;SRC;4.11111111111111;0.640512615220349;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;3;4;4;4;5;3;4;4;4;4;4;4;4;3;4;3;4;5;4;5;5;4;5;5;5;4
Everglades_024-Esrc33J_0951K;Everglades;Esrc33J;0951K;2.88888888888889;0.800640769025436;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;3;3;3;2;2;2;3;3;3;1;2;3;2;4;4;3;3;3;4;4;4;4;3;2;3
Everglades_025-Esrc33H_0512K;Everglades;Esrc33H;0512K;1.88888888888889;0.640512615220349;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;3;2;3;1;2;2;1;2;1;2;2;1;2;2;2;2;1;2;1;2;3;2;3;1;2;2;2
Everglades_026-Esrc33I_SRC;Everglades;Esrc33I;SRC;4.66666666666667;0.554700196225229;27;"SRC taken from ""Everglades"", RSRC I = close shot with moving water";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;5;5;4;5;5;4;5;5;5;4;3;5;5;4;5;4;5;4;4;5;5;5;5;5;5;5
Everglades_027-Esrc33I_SRC;Everglades;Esrc33I;SRC;3.96296296296296;0.758616224120322;27;"SRC taken from ""Everglades"", RSRC I = close shot with moving water";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;3;4;5;4;4;4;4;3;2;3;5;3;5;4;4;4;3;5;4;4;5;4;5;4
Everglades_028-Esrc33J_0951K;Everglades;Esrc33J;0951K;2.74074074074074;0.984205755246823;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;3;4;2;3;2;2;3;3;1;1;4;1;4;2;4;3;2;4;3;3;1;3;3;3
Everglades_029-Esrc33I_0512K;Everglades;Esrc33I;0512K;2.2962962962963;0.868899162725891;27;"SRC taken from ""Everglades"", RSRC I = close shot with moving water";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;3;3;3;2;2;2;1;2;2;1;1;1;2;3;3;3;2;2;4;4;3;2;3;2;1
Everglades_030-Esrc33J_1732K;Everglades;Esrc33J;1732K;3.42307692307692;0.643308754678618;26;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;4;4;4;3;4;3;3;3;3;3;4;2;3;4;2;3;4;4;3;3;;4;4;4;4;3;4
Everglades_031-Esrc33F_0951K;Everglades;Esrc33F;0951K;3.14814814814815;0.769800358919501;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;3;4;2;2;3;3;3;4;1;3;4;3;4;3;3;4;3;3;4;4;3;3;4;2
Everglades_032-Esrc33U_0951K;Everglades;Esrc33U;0951K;2.51851851851852;0.752961862879898;27;"SRC taken from ""Everglades"", RSRC Unique = pan up";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;3;2;3;2;2;2;2;3;3;2;2;2;2;4;2;4;1;2;3;4;3;2;3;2;3
Everglades_033-Esrc33K_0951K;Everglades;Esrc33K;0951K;3.44444444444444;0.640512615220349;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;4;4;3;4;3;3;4;4;3;3;2;3;4;4;3;3;4;4;3;3;4;4;4;4;4;3
Everglades_034-Esrc33J_0512K;Everglades;Esrc33J;0512K;2;0.832050294337844;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;3;2;3;1;2;2;2;1;2;2;3;1;1;1;1;4;1;3;1;2;2;3;3;2;2;2;2
Everglades_035-Esrc33I_SRC;Everglades;Esrc33I;SRC;3.40740740740741;0.843949472569722;27;"SRC taken from ""Everglades"", RSRC I = close shot with moving water";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;3;3;4;3;3;3;3;4;2;3;5;3;4;2;3;4;2;5;4;4;4;4;2;4
Everglades_036-Esrc33J_1256K;Everglades;Esrc33J;1256K;3.11111111111111;0.800640769025436;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;4;4;4;4;3;2;2;4;3;3;2;2;4;2;3;2;3;4;3;4;3;3;3;4;4;3
Everglades_037-Esrc33J_SRC;Everglades;Esrc33J;SRC;3.92592592592593;0.675159578055778;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;4;3;4;3;4;5;5;4;3;4;3;4;4;3;5;4;3;4;4;4;5;4;4;5
Everglades_038-Esrc33J_0512K;Everglades;Esrc33J;0512K;2.14814814814815;0.601517549056852;27;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;2;3;3;2;2;2;1;2;2;2;2;2;2;1;3;2;3;1;2;3;3;3;2;2;2;2
Everglades_039-Esrc33U_2340K;Everglades;Esrc33U;2340K;3.81481481481482;0.786278333819277;27;"SRC taken from ""Everglades"", RSRC Unique = interview";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;4;4;4;5;3;3;4;5;3;4;2;4;4;4;3;4;4;4;3;5;4;4;2;4;5;4
Everglades_040-Esrc33G_SRC;Everglades;Esrc33G;SRC;4;1.03774904332554;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;2;4;1;4;3;3;4;5;5;5;3;4;4;4;3;5;5;5;4;5;5;5;5;4;4;4
Everglades_041-Esrc33G_1732K;Everglades;Esrc33G;1732K;3.85185185185185;0.718101326881879;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;4;5;4;4;3;3;3;4;4;4;3;3;4;3;4;5;5;4;3;5;4;4;3;4;5;4
Everglades_042-Esrc33G_SRC;Everglades;Esrc33G;SRC;3.92592592592593;0.729906523305233;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;2;4;3;4;4;3;4;4;4;3;3;4;4;3;4;4;5;5;4;4;4;4;5;4;5;5
Everglades_043-Esrc33G_0951K;Everglades;Esrc33G;0951K;2.85185185185185;0.818239371770675;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;3;3;3;2;2;2;3;3;4;2;2;4;2;2;4;3;3;2;4;4;4;2;3;4;3
Everglades_044-Esrc33M_2340K;Everglades;Esrc33M;2340K;4.03703703703704;0.587136563951986;27;"SRC taken from ""Everglades"", RSRC M = People & props in a moving boat";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;4;4;3;4;4;4;4;4;4;4;4;4;4;2;4;4;5;4;4;4;4;4;5;4;5;5
Everglades_045-Esrc33G_2340K;Everglades;Esrc33G;2340K;2.77777777777778;0.891555828241729;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;2;2;3;1;3;2;3;3;2;4;2;1;2;4;2;4;2;3;4;3;4;3;3;3;3;3;4
Everglades_046-Esrc33G_SRC;Everglades;Esrc33G;SRC;3.81481481481482;1.00142348826508;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;3;4;1;4;2;4;5;5;4;3;3;4;3;3;4;4;5;4;3;3;4;4;4;5;5;5
Everglades_047-Esrc33G_SRC;Everglades;Esrc33G;SRC;3.69230769230769;1.12318229221194;26;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;2;2;5;;3;3;2;5;4;4;3;1;3;4;3;4;5;4;4;4;5;5;5;4;3;5;4
Everglades_048-Esrc33G_0512K;Everglades;Esrc33G;0512K;1.77777777777778;0.751067616198811;27;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;2;3;2;3;2;2;1;1;2;2;1;1;1;1;1;2;3;1;1;2;3;3;1;2;2;2
Everglades_049-Esrc33M_SRC;Everglades;Esrc33M;SRC;3.88888888888889;0.697982440452113;27;"SRC taken from ""Everglades"", RSRC M = People & props in a moving boat";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;3;5;3;5;4;4;4;4;4;3;3;4;3;4;4;5;4;3;3;5;4;4;4;4;5;4
Everglades_050-Esrc33U_0512K;Everglades;Esrc33U;0512K;1.51851851851852;0.642732769590452;27;"SRC taken from ""Everglades"", RSRC Unique = quick pan down";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;1;3;2;2;1;3;2;1;2;1;1
Everglades_051-Esrc33G_0512K;Everglades;Esrc33G;0512K;1.5;0.812403840463596;26;"SRC taken from ""Everglades"", RSRC G =from a moving boat, focused backdrop";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;2;3;1;2;1;1;1;1;1;2;1;2;1;1;4;1;3;1;1;1;2;2;1;1;;1
Everglades_052-Esrc33F_SRC;Everglades;Esrc33F;SRC;4.48148148148148;0.893152169409445;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;3;4;5;5;5;2;2;5;5;4;4;5;5;5;4;5;5;5;5;5;5;5
Everglades_053-Esrc33F_SRC;Everglades;Esrc33F;SRC;4.51851851851852;0.752961862879899;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;5;5;4;5;5;5;5;5;4;4;2;4;5;3;4;5;5;5;4;5;5;4;5;5;5;4
Everglades_054-Esrc33F_0512K;Everglades;Esrc33F;0512K;1.74074074074074;0.90267093384844;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;3;3;3;2;2;1;1;1;2;1;1;1;3;1;2;2;2;1;1;1;3;4;1;2;1;1
Everglades_055-Esrc33F_0951K;Everglades;Esrc33F;0951K;2.77777777777778;0.974021534011414;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;4;3;4;2;2;2;2;3;3;1;2;4;1;3;2;3;5;3;4;4;3;2;3;2;3
Everglades_056-Esrc33F_2340K;Everglades;Esrc33F;2340K;4.14814814814815;0.662379376752053;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;5;5;4;4;4;3;4;5;4;4;3;3;4;3;4;4;4;5;4;5;4;5;5;4;4;5
Everglades_057-Esrc33F_1732K;Everglades;Esrc33F;1732K;3.40740740740741;0.888354540244935;27;"SRC taken from ""Everglades"", RSRC F = nearly still nature shot";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;4;5;4;4;2;3;3;4;3;3;2;4;4;1;3;3;3;4;3;5;4;3;4;4;4;3
Everglades_058-Esrc33M_0951K;Everglades;Esrc33M;0951K;3.37037037037037;0.741523802623725;27;"SRC taken from ""Everglades"", RSRC M = People & props in a moving boat";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;5;3;4;3;3;3;3;3;2;3;3;4;2;3;4;4;4;3;4;4;4;5;3;3;3
Everglades_059-Esrc33J_1732K;Everglades;Esrc33J;1732K;3.26923076923077;0.87442288660315;26;"SRC taken from ""Everglades"", RSRC J = nature shot with random motion";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;1;3;;3;4;4;2;3;3;4;3;3;3;4;3;4;4;3;2;2;5;4;4;3;3;4;4
Everglades_060-Esrc33U_SRC;Everglades;Esrc33U;SRC;4.25925925925926;0.594370552161153;27;"SRC taken from ""Everglades"", RSRC Unique = man watches monitors";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;5;5;4;4;4;4;5;4;4;4;4;4;4;4;3;4;5;5;4;5;4;4;5;4;5;5
Everglades_061-Esrc33H_SRC;Everglades;Esrc33H;SRC;4.22222222222222;0.640512615220349;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;3;4;5;5;4;4;3;4;5;4;4;4;4;4;4;5;4;5;4;4;3;5
Everglades_062-Esrc33U_1256K;Everglades;Esrc33U;1256K;3.33333333333333;0.733799385705343;27;"SRC taken from ""Everglades"", RSRC Unique = building equipment";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;4;4;4;4;2;3;3;4;3;2;2;3;4;2;3;3;4;4;3;3;4;4;4;4;4;3
Everglades_063-Esrc33K_2340K;Everglades;Esrc33K;2340K;4.11111111111111;0.697982440452113;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;5;4;3;4;4;5;4;4;4;4;3;4;4;4;4;2;5;5;4;4;5;4;5;4;4;5
Everglades_064-Esrc33H_0951K;Everglades;Esrc33H;0951K;2.74074074074074;0.655895898904262;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;4;2;3;2;2;2;3;3;3;1;3;3;3;3;3;3;4;2;3;3;3;3;3;3;3
Everglades_065-Esrc33K_1732K;Everglades;Esrc33K;1732K;3.42307692307692;0.80860754006264;26;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;2;4;4;4;4;2;3;2;3;3;4;3;4;4;3;4;2;4;4;3;4;4;3;5;3;;4
Everglades_066-Esrc33K_0512K;Everglades;Esrc33K;0512K;2.69230769230769;1.04954202466526;26;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;3;4;3;2;2;1;2;3;4;1;3;2;1;4;3;3;2;2;2;3;4;4;;5;2
Everglades_067-Esrc33K_SRC;Everglades;Esrc33K;SRC;4.2962962962963;0.668800005452637;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;3;4;4;3;5;4;4;4;4;5;5;5;4;3;5;5;4;4;4;5;5;5;4;4
Everglades_068-Esrc33K_1256K;Everglades;Esrc33K;1256K;2.92592592592593;0.675159578055778;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;3;3;5;3;4;2;2;3;2;3;2;2;3;3;3;3;3;3;2;3;3;3;3;3;3;3;4
Everglades_069-Esrc33K_0951K;Everglades;Esrc33K;0951K;2.81481481481482;0.735738092877174;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;3;4;3;3;2;2;2;3;3;3;2;2;3;4;3;1;3;3;2;4;3;4;3;3;3;3
Everglades_070-Esrc33U_SRC;Everglades;Esrc33U;SRC;4.33333333333333;0.679366220486757;27;"SRC taken from ""Everglades"", RSRC Unique = moving grass, lines";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;5;5;4;5;5;4;5;4;5;4;3;4;4;4;4;3;5;5;3;5;5;5;5;4;4;4
Everglades_071-Esrc33H_2340K;Everglades;Esrc33H;2340K;3.88888888888889;0.974021534011414;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;3;2;4;4;5;4;4;4;5;4;5;3;3;5;3;4;5;4;1;3;5;4;4;4;4;5;4
Everglades_072-Esrc33H_1732K;Everglades;Esrc33H;1732K;3.96296296296296;0.807726223680804;27;"SRC taken from ""Everglades"", RSRC H = distant scenery over water";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;3;5;5;4;4;4;4;4;5;4;4;2;3;5;4;2;5;4;4;4;4;4;4;5;4;3;4
Everglades_073-Esrc33K_0512K;Everglades;Esrc33K;0512K;2.07407407407407;0.873803618402192;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;2;3;4;3;2;2;2;1;1;2;2;2;2;2;1;3;1;3;3;1;2;3;3;1;3;1;1
Everglades_074-Esrc33K_SRC;Everglades;Esrc33K;SRC;3.74074074074074;0.594370552161152;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;4;4;4;4;3;3;3;4;4;3;3;3;4;4;4;3;3;5;4;4;4;4;5;4;4;4
Everglades_075-Esrc33U_SRC;Everglades;Esrc33U;SRC;3.66666666666667;0.620173672946042;27;"SRC taken from ""Everglades"", RSRC Unique = throwing net";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;4;4;3;3;4;4;4;4;3;4;4;3;3;3;4;2;4;3;4;4;5;4;3;4
Everglades_076-Esrc33K_SRC;Everglades;Esrc33K;SRC;4.18518518518519;1.00142348826508;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;2;5;4;5;4;3;4;5;4;3;2;4;5;2;4;4;5;5;4;5;5;5;5;4;5;5
Everglades_077-Esrc33K_1256K;Everglades;Esrc33K;1256K;2.74074074074074;0.812999791493615;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;3;4;4;4;2;2;3;2;3;3;2;3;2;2;3;2;4;1;3;3;4;2;2;3;3;3
Everglades_078-Esrc33K_2340K;Everglades;Esrc33K;2340K;4.37037037037037;0.838870492807861;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;5;5;4;5;5;3;4;5;5;4;3;5;5;2;4;5;4;5;4;5;5;4;5;5;3;5
Everglades_079-Esrc33K_2340K;Everglades;Esrc33K;2340K;3.48148148148148;0.57981232841527;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;4;3;4;4;4;3;3;3;2;3;4;3;4;4;4;3;4;3;3;3;4;4;4;3;3;4;4
Everglades_080-Esrc33L_1256K;Everglades;Esrc33L;1256K;3.11111111111111;0.751067616198811;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""H.264 coded at 1.256 Mbps, reduced resolution (824 x 464)""";; ;2;3;4;3;3;3;3;3;3;3;3;2;3;4;3;4;3;4;1;3;4;4;2;3;3;4;4
Everglades_081-Esrc33L_SRC;Everglades;Esrc33L;SRC;3.48148148148148;0.579812328415269;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;4;4;4;4;4;3;3;4;4;4;2;3;3;3;3;3;4;4;4;3;3;4;3;4;3;3;4
Everglades_082-Esrc33L_2340K;Everglades;Esrc33L;2340K;2.85185185185185;0.818239371770675;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""H.264 coded at 2.34 Mbps, 720p resolution (1280 x 720)""";; ;2;4;4;3;3;3;2;3;3;3;3;1;3;1;3;2;2;4;2;3;4;3;3;3;4;3;3
Everglades_083-Esrc33U_0951K;Everglades;Esrc33U;0951K;2.84615384615385;0.612686392361227;26;"SRC taken from ""Everglades"", RSRC Unique = large, readable sign";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;3;3;4;3;4;3;3;2;3;3;3;2;3;3;1;2;3;;2;3;3;3;3;3;3;3;3
Everglades_084-Esrc33U_SRC;Everglades;Esrc33U;SRC;3.77777777777778;0.697982440452113;27;"SRC taken from ""Everglades"", RSRC Unique = panther crossing sign";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;3;3;5;4;4;4;4;4;4;4;4;3;4;3;2;4;3;5;5;4;3;4;3;4;4;4;4
Everglades_085-Esrc33L_SRC;Everglades;Esrc33L;SRC;4.44444444444445;0.751067616198811;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""Original: converted to 720p 23.976 fps, H.264 encoded at 40Mbps""";; ;5;2;5;4;5;4;4;4;5;5;5;4;5;5;3;4;4;5;5;4;4;5;5;5;5;4;5
Everglades_086-Esrc33L_0951K;Everglades;Esrc33L;0951K;2.51851851851852;0.700020349724556;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""H.264 coded at 951 Kbps, reduced resolution (696 x 392)""";; ;2;2;3;2;2;2;3;3;2;3;3;2;3;3;2;2;2;4;4;2;3;3;3;2;3;1;2
Everglades_087-Esrc33K_1732K;Everglades;Esrc33K;1732K;4.03703703703704;0.587136563951986;27;"SRC taken from ""Everglades"", RSRC K = Animal shots";"HRC = ""H.264 coded at 1.732 Mbps, reduced resolution (1024 x 576)""";; ;4;4;4;4;4;4;4;5;5;4;4;3;3;4;4;3;4;4;3;4;5;4;5;4;4;5;4
Everglades_088-Esrc33L_0512K;Everglades;Esrc33L;0512K;1.44444444444444;0.577350269189626;27;"SRC taken from ""Everglades"", RSRC L = Wading birds";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;2;1;3;1;2;2;2;2;1;2;1;1
Everglades_089-Esrc33M_0512K;Everglades;Esrc33M;0512K;2.48148148148148;0.700020349724556;27;"SRC taken from ""Everglades"", RSRC M = People & props in a moving boat";"HRC = ""H.264 coded at 512 Kbps, reduced resolution (512 x 288)""";; ;1;3;4;2;3;2;2;3;3;3;2;2;2;2;1;3;3;3;2;3;2;3;3;2;3;2;3
